title,description,owner,platform,catalog_path,location,table_type,data_source_format,column_name,column_type,column_description,ordinal_position
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,finished_lessons_count,LONG,null,36
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,avg_lesson_watched_time_min,DOUBLE,null,37
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,days_since_last_lesson,LONG,null,38
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,first_lesson_date,TIMESTAMP,null,39
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,books_flg,INT,null,40
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,books_score_avg,DOUBLE,null,41
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,total_books_count,LONG,null,42
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,started_books_count,LONG,null,43
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,finished_books_count,LONG,null,44
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,books_progress_avg,DOUBLE,null,45
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,days_since_last_book,LONG,null,46
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,first_book_date,TIMESTAMP,null,47
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,chapters_flg,INT,null,48
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,chapters_score_avg,DOUBLE,null,49
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,total_chapters_count,LONG,null,50
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,finished_chapters_count,LONG,null,51
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,avg_chapter_duration_days,DOUBLE,null,52
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,days_since_last_chapter,LONG,null,53
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,first_chapter_date,TIMESTAMP,null,54
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,registered_private_course_flg,INT,null,55
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,published_private_course_flg,INT,null,56
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,private_courses_qty,LONG,null,57
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,first_private_course_date,TIMESTAMP,null,58
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,sent_invite_flg,INT,null,59
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,total_invites_qty,LONG,null,60
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,first_invite_date,TIMESTAMP,null,61
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,registered_plan_flg,INT,null,62
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,registered_plans_qty,LONG,null,63
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,assigned_plan_to_user_flg,INT,null,64
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,finished_content_flg,INT,null,65
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,finished_content_qty,LONG,null,66
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,incomplete_content_qty,LONG,null,67
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,first_plan_date,TIMESTAMP,null,68
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,add_program_click_flg,INT,null,69
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,company_programs_qty,LONG,null,70
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,company_program_has_progress_flg,INT,null,71
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,company_program_finished_flg,INT,null,72
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,company_program_assigned_to_team_flg,INT,null,73
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,company_program_assigned_to_user_flg,INT,null,74
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,first_company_program_date,TIMESTAMP,null,75
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,demo_expiration_date,TIMESTAMP,null,76
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,used_program_during_demo_flg,INT,null,77
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,used_form_during_demo_flg,INT,null,78
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,used_content_during_demo_flg,INT,null,79
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,used_course_during_demo_flg,INT,null,80
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,used_lesson_during_demo_flg,INT,null,81
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,used_book_during_demo_flg,INT,null,82
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,used_chapter_during_demo_flg,INT,null,83
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,used_private_course_during_demo_flg,INT,null,84
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,used_invite_during_demo_flg,INT,null,85
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,used_plan_during_demo_flg,INT,null,86
tb_prd_skl_company_360,null,l.bernardo@g4educacao.com,Databricks,production.gold.tb_prd_skl_company_360,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4052ff4e-81e6-43a4-9ee7-a561fa5f2320,MANAGED,DELTA,used_company_program_during_demo_flg,INT,null,87
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,vaga_key,STRING,null,0
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,g4_personal_account_id,STRING,null,1
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,aluno_id,STRING,ID único do objeto aluno no Hubspot,2
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,deal_id,STRING,null,3
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,created_at,TIMESTAMP,Data e hora da criação do aluno,4
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,updated_at,TIMESTAMP,Data e hora da última modificação do aluno,5
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,closed_at,TIMESTAMP,null,6
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,nome,STRING,Nome do aluno,7
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,cpf,STRING,CPF do aluno,8
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,email,STRING,Email do aluno,9
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,email_do_indicador,STRING,null,10
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,phone,STRING,Número de telefone do aluno,11
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,site,STRING,Site associado ao aluno,12
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,pipeline_id,STRING,ID do pipeline associado ao aluno,13
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,pipeline_stage_id,STRING,ID da etapa do pipeline associado ao aluno,14
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,data_que_entrou_em_cx,DATE,Data em que o aluno começou tratamento em CX,15
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,data_que_entrou_em_cs,DATE,Data em que o aluno começou tratamento em CS,16
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,turma,STRING,Descrição da opção apresentada no Hubspot.,17
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,cidade,STRING,Cidade.,18
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,estado,STRING,Estado.,19
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,nome_da_empresa,STRING,Nome da empresa.,20
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,scl__id_do_contrato,STRING,ID do contrato.,21
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,segmento,STRING,Descrição da opção apresentada no Hubspot.,22
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,faixa_de_faturamento,STRING,Faixa de faturamento.,23
vagas_fct,null,j.alves@g4educacao.com,Databricks,production.gold.vagas_fct,s3://g4-data-databricks-production-bucket/unity-catalog/3266936184840682/__unitystorage/schemas/bda5f3a0-4455-4769-ac9f-661997dbc01a/tables/4ca45227-6708-48a9-babd-a1a7a6921b87,MANAGED,DELTA,funcionarios,INT,Quantidade de funcionários.,24
